S3	12169.00	361.00	19.00	12549.00
S3	13097.00	246.00	15.00	13358.00
S3	13220.00	368.00	16.00	13604.00
S3	14233.00	621.00	43.00	14897.00
S3	12752.00	347.00	22.00	13121.00
S3	12071.00	356.00	20.00	12447.00
S3	12863.00	378.00	21.00	13262.00
S3	13090.00	275.00	18.00	13383.00
S3	12577.00	297.00	16.00	12890.00
S3	12477.00	290.00	21.00	12788.00
S3	13771.00	374.00	18.00	14163.00
S3	12414.00	360.00	18.00	12792.00
S3	12218.00	465.00	22.00	12705.00
S3	12587.00	493.00	19.00	13099.00
S3	13285.00	405.00	26.00	13716.00
S3	12992.00	416.00	17.00	13425.00
S3	13013.00	452.00	20.00	13485.00
S3	12607.00	430.00	17.00	13054.00
S3	12497.00	392.00	27.00	12916.00
S3	12334.00	447.00	19.00	12800.00
S3	12071.00	443.00	25.00	12539.00
S3	12665.00	413.00	18.00	13096.00
S3	12957.00	372.00	19.00	13348.00
S3	13635.00	344.00	19.00	13998.00
S3	13151.00	398.00	25.00	13574.00
S3	13577.00	444.00	19.00	14040.00
S3	12861.00	454.00	25.00	13340.00
S3	13481.00	421.00	25.00	13927.00
S3	13008.00	548.00	24.00	13580.00
S3	12703.00	487.00	28.00	13218.00
S3	12730.00	528.00	18.00	13276.00
S3	13261.00	294.00	22.00	13577.00
S3	14809.00	409.00	28.00	15246.00
S3	13709.00	551.00	33.00	14293.00
S3	13403.00	424.00	18.00	13845.00
S3	13464.00	519.00	20.00	14003.00
S3	13420.00	546.00	27.00	13993.00
S3	14039.00	468.00	20.00	14527.00
S3	13111.00	567.00	28.00	13706.00
S3	13718.00	422.00	25.00	14165.00
S3	14518.00	419.00	20.00	14957.00
S3	13571.00	445.00	18.00	14034.00
S3	13665.00	458.00	19.00	14142.00
S3	13984.00	447.00	22.00	14453.00
S3	13884.00	592.00	37.00	14513.00
S3	14290.00	434.00	22.00	14746.00
S3	14001.00	514.00	30.00	14545.00
S3	14246.00	389.00	21.00	14656.00
S3	13821.00	393.00	19.00	14233.00
S3	14446.00	533.00	23.00	15002.00
S3	13728.00	604.00	35.00	14367.00
S3	13645.00	501.00	32.00	14178.00
S3	13522.00	575.00	21.00	14118.00
S3	13775.00	589.00	24.00	14388.00
S3	13799.00	544.00	26.00	14369.00
S3	13814.00	596.00	40.00	14450.00
S3	14986.00	473.00	25.00	15484.00
S3	14213.00	623.00	20.00	14856.00
S3	14912.00	596.00	31.00	15539.00
S3	14437.00	494.00	20.00	14951.00
S3	14751.00	531.00	25.00	15307.00
S3	14080.00	599.00	27.00	14706.00
S3	14488.00	330.00	20.00	14838.00
S3	14079.00	483.00	27.00	14589.00
S3	14311.00	452.00	24.00	14787.00
S3	15586.00	500.00	33.00	16119.00
S3	14508.00	483.00	34.00	15025.00
S3	17206.00	476.00	22.00	17704.00
S3	14560.00	476.00	28.00	15064.00
S3	15811.00	585.00	20.00	16416.00
S3	14205.00	474.00	22.00	14701.00
S3	15963.00	548.00	24.00	16535.00
S3	14464.00	515.00	26.00	15005.00
S3	14656.00	471.00	39.00	15166.00
S3	15242.00	450.00	26.00	15718.00
S3	15931.00	454.00	24.00	16409.00
S3	14626.00	418.00	25.00	15069.00
S3	17372.00	475.00	45.00	17892.00
S3	14589.00	481.00	23.00	15093.00
S3	14346.00	456.00	23.00	14825.00
S3	14773.00	447.00	25.00	15245.00
S3	14239.00	594.00	22.00	14855.00
S3	14687.00	461.00	24.00	15172.00
S3	16932.00	494.00	26.00	17452.00
S3	15465.00	400.00	26.00	15891.00
S3	15487.00	398.00	28.00	15913.00
S3	14533.00	331.00	23.00	14887.00
S3	14686.00	439.00	24.00	15149.00
S3	14954.00	460.00	22.00	15436.00
S3	15930.00	443.00	26.00	16399.00
S3	16381.00	481.00	21.00	16883.00
S3	15956.00	457.00	23.00	16436.00
S3	14969.00	466.00	19.00	15454.00
S3	15226.00	440.00	27.00	15693.00
S3	14748.00	455.00	23.00	15226.00
S3	14864.00	445.00	28.00	15337.00
S3	16312.00	467.00	30.00	16809.00
S3	18162.00	418.00	26.00	18606.00
S3	17840.00	486.00	23.00	18349.00
S3	16032.00	456.00	26.00	16514.00
S3	15432.00	454.00	25.00	15911.00
S3	15406.00	483.00	20.00	15909.00
S3	15982.00	460.00	23.00	16465.00
S3	15483.00	515.00	20.00	16018.00
S3	15625.00	507.00	21.00	16153.00
S3	15876.00	506.00	27.00	16409.00
S3	15500.00	501.00	22.00	16023.00
S3	15511.00	526.00	21.00	16058.00
S3	15676.00	505.00	21.00	16202.00
S3	17616.00	497.00	27.00	18140.00
S3	16030.00	503.00	25.00	16558.00
