Data Store	Retrieval	Decode & Decryption	Sum computation	Total
Experiment number #0
*** Baseline SUM ***
TimeCrypt Baseline	5.77	0.38	0.08	6.23
TimeCrypt Baseline	7.44	0.39	0.10	7.92
TimeCrypt Baseline	1.10	0.49	0.10	1.69
TimeCrypt Baseline	0.99	0.50	0.10	1.59
TimeCrypt Baseline	0.97	0.28	0.12	1.37
TimeCrypt Baseline	1.07	0.34	0.10	1.52
TimeCrypt Baseline	14.64	0.34	0.38	15.36
TimeCrypt Baseline	1.77	0.31	0.46	2.54
TimeCrypt Baseline	1.69	0.29	0.08	2.07
TimeCrypt Baseline	1.76	0.32	0.10	2.19
TimeCrypt Baseline	8.88	1.35	0.26	10.49
TimeCrypt Baseline	1.76	0.30	0.08	2.14
TimeCrypt Baseline	1.71	8.71	0.09	10.52
TimeCrypt Baseline	1.02	0.55	0.09	1.66
TimeCrypt Baseline	2.96	0.70	0.09	3.74
TimeCrypt Baseline	1.35	0.32	0.09	1.76
TimeCrypt Baseline	0.98	0.38	0.10	1.46
TimeCrypt Baseline	0.95	0.35	0.12	1.42
TimeCrypt Baseline	0.97	0.44	0.17	1.59
TimeCrypt Baseline	0.96	0.35	0.11	1.41
TimeCrypt Baseline	1.03	0.46	0.12	1.61
TimeCrypt Baseline	0.98	0.37	0.13	1.49
TimeCrypt Baseline	0.99	0.41	0.11	1.51
TimeCrypt Baseline	1.09	0.46	0.13	1.68
TimeCrypt Baseline	1.03	0.46	0.14	1.62
TimeCrypt Baseline	1.10	0.41	0.13	1.64
TimeCrypt Baseline	0.98	0.45	0.14	1.57
TimeCrypt Baseline	0.98	0.46	0.11	1.55
TimeCrypt Baseline	0.99	0.41	0.12	1.53
TimeCrypt Baseline	1.07	0.49	0.12	1.69
TimeCrypt Baseline	1.03	0.50	0.12	1.66
TimeCrypt Baseline	1.15	0.51	0.13	1.79
TimeCrypt Baseline	1.63	0.45	0.13	2.21
TimeCrypt Baseline	1.57	0.50	0.16	2.22
TimeCrypt Baseline	1.11	0.59	0.13	1.84
TimeCrypt Baseline	1.14	0.48	0.13	1.75
TimeCrypt Baseline	1.07	0.49	0.16	1.72
TimeCrypt Baseline	1.10	0.55	0.16	1.82
TimeCrypt Baseline	1.15	0.59	0.16	1.90
TimeCrypt Baseline	1.16	0.56	0.18	1.90
TimeCrypt Baseline	1.18	0.62	0.16	1.95
TimeCrypt Baseline	1.16	0.55	0.16	1.86
TimeCrypt Baseline	1.90	0.57	0.15	2.61
TimeCrypt Baseline	1.72	0.62	0.15	2.50
TimeCrypt Baseline	1.92	4.41	0.14	6.47
TimeCrypt Baseline	1.17	0.59	0.17	1.93
TimeCrypt Baseline	1.13	0.61	0.39	2.13
TimeCrypt Baseline	1.16	0.63	0.19	1.98
TimeCrypt Baseline	1.08	0.65	0.19	1.93
TimeCrypt Baseline	1.15	0.62	0.20	1.96
TimeCrypt Baseline	1.16	0.70	0.21	2.07
TimeCrypt Baseline	1.24	0.85	0.17	2.25
TimeCrypt Baseline	1.17	0.66	0.17	2.00
TimeCrypt Baseline	1.18	0.68	0.19	2.04
TimeCrypt Baseline	1.16	0.81	0.17	2.14
TimeCrypt Baseline	1.12	0.68	0.20	2.00
TimeCrypt Baseline	1.21	0.70	0.19	2.10
TimeCrypt Baseline	1.14	0.73	0.19	2.07
TimeCrypt Baseline	1.11	0.67	0.22	2.00
TimeCrypt Baseline	1.02	0.72	0.22	1.96
TimeCrypt Baseline	1.10	0.82	0.20	2.12
TimeCrypt Baseline	1.07	0.74	0.24	2.04
TimeCrypt Baseline	1.08	0.73	0.20	2.01
TimeCrypt Baseline	1.04	0.85	0.21	2.10
TimeCrypt Baseline	1.06	0.77	0.17	2.01
TimeCrypt Baseline	1.13	0.78	0.18	2.09
TimeCrypt Baseline	1.08	0.79	0.19	2.06
TimeCrypt Baseline	1.07	0.84	0.20	2.12
