Data Store	Retrieval	Decode & Decryption	Sum computation	Total
Experiment number #0
*** Baseline SUM ***
TimeCrypt+S3	0.81	0.23	0.00	1.04
TimeCrypt+S3	0.44	0.21	0.00	0.66
TimeCrypt+S3	0.49	0.22	0.00	0.71
TimeCrypt+S3	0.47	0.22	0.00	0.69
TimeCrypt+S3	0.52	0.42	0.00	0.94
TimeCrypt+S3	0.52	0.42	0.00	0.93
TimeCrypt+S3	0.45	0.23	0.00	0.68
TimeCrypt+S3	0.48	0.26	0.00	0.74
TimeCrypt+S3	0.54	0.32	0.00	0.86
TimeCrypt+S3	0.53	0.26	0.00	0.80
TimeCrypt+S3	0.62	0.28	0.00	0.90
TimeCrypt+S3	0.49	0.23	0.00	0.72
TimeCrypt+S3	0.43	0.24	0.00	0.67

*** TimeCrypt Order-Revealing Encryption MAX ***
TimeCrypt+S3	0.43	0.07	0.00	0.50
TimeCrypt+S3	0.45	0.08	0.00	0.52
TimeCrypt+S3	0.58	0.15	0.00	0.73
TimeCrypt+S3	0.46	0.15	0.00	0.61
TimeCrypt+S3	0.46	0.15	0.00	0.60
TimeCrypt+S3	0.47	0.15	0.00	0.61
TimeCrypt+S3	0.46	0.07	0.00	0.52
TimeCrypt+S3	0.45	0.07	0.00	0.52
TimeCrypt+S3	0.50	0.15	0.00	0.64
TimeCrypt+S3	0.52	0.15	0.00	0.67
TimeCrypt+S3	0.56	0.15	0.00	0.71
TimeCrypt+S3	0.54	0.06	0.00	0.60
TimeCrypt+S3	0.54	0.15	0.00	0.68
TimeCrypt+S3	0.53	0.07	0.00	0.60
TimeCrypt+S3	0.52	0.07	0.00	0.59
TimeCrypt+S3	0.52	0.07	0.00	0.60
TimeCrypt+S3	0.53	0.06	0.00	0.60
TimeCrypt+S3	0.44	0.07	0.00	0.50
TimeCrypt+S3	0.49	0.07	0.00	0.56
TimeCrypt+S3	0.57	0.06	0.00	0.63
TimeCrypt+S3	0.54	0.07	0.00	0.60
TimeCrypt+S3	0.64	0.15	0.00	0.79
TimeCrypt+S3	0.56	0.15	0.00	0.71
TimeCrypt+S3	0.61	0.15	0.00	0.76
TimeCrypt+S3	0.61	0.15	0.00	0.76
TimeCrypt+S3	0.51	0.06	0.00	0.57
TimeCrypt+S3	0.55	0.07	0.00	0.61
TimeCrypt+S3	0.59	0.07	0.00	0.66
TimeCrypt+S3	0.56	0.06	0.00	0.62
TimeCrypt+S3	0.64	0.15	0.00	0.78
TimeCrypt+S3	0.60	0.14	0.00	0.74
TimeCrypt+S3	0.62	0.09	0.00	0.71
TimeCrypt+S3	0.60	0.07	0.00	0.66
TimeCrypt+S3	0.62	0.07	0.00	0.69
TimeCrypt+S3	0.74	0.09	0.00	0.83
TimeCrypt+S3	0.62	0.15	0.00	0.77
TimeCrypt+S3	0.62	0.06	0.00	0.68
TimeCrypt+S3	0.72	0.06	0.00	0.78
TimeCrypt+S3	1.92	0.15	0.00	2.07
TimeCrypt+S3	0.59	0.08	0.00	0.67
TimeCrypt+S3	0.65	0.07	0.00	0.72
TimeCrypt+S3	0.57	0.08	0.00	0.65
TimeCrypt+S3	0.60	0.15	0.00	0.75
TimeCrypt+S3	0.62	0.07	0.00	0.69
TimeCrypt+S3	0.64	0.06	0.00	0.71
TimeCrypt+S3	0.71	0.14	0.00	0.85
TimeCrypt+S3	0.66	0.15	0.00	0.81
TimeCrypt+S3	0.62	0.08	0.00	0.70
TimeCrypt+S3	0.65	0.06	0.00	0.72
TimeCrypt+S3	0.74	0.15	0.00	0.89
TimeCrypt+S3	0.69	0.06	0.00	0.75
TimeCrypt+S3	0.73	0.15	0.00	0.88
TimeCrypt+S3	0.62	0.07	0.00	0.68
TimeCrypt+S3	0.65	0.07	0.00	0.72
TimeCrypt+S3	0.71	0.15	0.00	0.86
TimeCrypt+S3	0.66	0.08	0.00	0.74
TimeCrypt+S3	0.71	0.06	0.00	0.78
TimeCrypt+S3	0.77	0.07	0.00	0.84
TimeCrypt+S3	0.78	0.07	0.00	0.85
TimeCrypt+S3	0.98	0.15	0.00	1.14
TimeCrypt+S3	0.71	0.15	0.00	0.85
TimeCrypt+S3	0.75	0.07	0.00	0.81
TimeCrypt+S3	0.76	0.08	0.00	0.84
TimeCrypt+S3	0.44	0.07	0.00	0.51
TimeCrypt+S3	1.59	0.16	0.00	1.75
TimeCrypt+S3	0.62	0.17	0.00	0.79
TimeCrypt+S3	0.43	0.06	0.00	0.49
TimeCrypt+S3	0.36	0.08	0.00	0.44
TimeCrypt+S3	0.36	0.07	0.00	0.43
TimeCrypt+S3	0.48	0.06	0.00	0.54
TimeCrypt+S3	0.54	0.06	0.00	0.60
TimeCrypt+S3	0.48	0.06	0.00	0.54
TimeCrypt+S3	0.48	0.06	0.00	0.54
TimeCrypt+S3	0.45	0.06	0.00	0.51
TimeCrypt+S3	0.56	0.07	0.00	0.63
TimeCrypt+S3	0.49	0.06	0.00	0.55
TimeCrypt+S3	0.52	0.06	0.00	0.58
TimeCrypt+S3	0.52	0.06	0.00	0.58
TimeCrypt+S3	0.48	0.07	0.00	0.55
TimeCrypt+S3	0.54	0.15	0.00	0.69
TimeCrypt+S3	0.55	0.06	0.00	0.61
TimeCrypt+S3	0.55	0.15	0.00	0.70
TimeCrypt+S3	0.54	0.06	0.00	0.61
TimeCrypt+S3	0.55	0.07	0.00	0.61
TimeCrypt+S3	0.55	0.14	0.00	0.69
TimeCrypt+S3	0.45	0.07	0.00	0.52
TimeCrypt+S3	0.60	0.16	0.00	0.76
TimeCrypt+S3	0.54	0.16	0.00	0.70
TimeCrypt+S3	0.47	0.07	0.00	0.54
TimeCrypt+S3	0.55	0.06	0.00	0.61
TimeCrypt+S3	0.52	0.07	0.00	0.59
TimeCrypt+S3	0.51	0.07	0.00	0.57
TimeCrypt+S3	0.63	0.06	0.00	0.69
TimeCrypt+S3	0.59	0.06	0.00	0.65
TimeCrypt+S3	0.61	0.15	0.00	0.76
TimeCrypt+S3	0.56	0.15	0.00	0.71
TimeCrypt+S3	0.64	0.15	0.00	0.79
TimeCrypt+S3	0.60	0.07	0.00	0.67
TimeCrypt+S3	0.68	0.15	0.00	0.83
TimeCrypt+S3	0.63	0.15	0.00	0.77
TimeCrypt+S3	0.56	0.07	0.00	0.63
TimeCrypt+S3	0.61	0.07	0.00	0.68
TimeCrypt+S3	0.61	0.15	0.00	0.75
TimeCrypt+S3	0.59	0.06	0.00	0.65
TimeCrypt+S3	0.69	0.15	0.00	0.85
TimeCrypt+S3	0.55	0.15	0.00	0.69
TimeCrypt+S3	0.70	0.15	0.00	0.85
TimeCrypt+S3	0.68	0.15	0.00	0.83
TimeCrypt+S3	0.70	0.11	0.00	0.81
TimeCrypt+S3	0.59	0.06	0.00	0.65
TimeCrypt+S3	0.60	0.11	0.00	0.71
TimeCrypt+S3	0.64	0.06	0.00	0.70
TimeCrypt+S3	0.68	0.15	0.00	0.83
TimeCrypt+S3	0.64	0.06	0.00	0.70
TimeCrypt+S3	0.67	0.07	0.00	0.74
TimeCrypt+S3	0.67	0.06	0.00	0.74
TimeCrypt+S3	0.74	0.09	0.00	0.82
TimeCrypt+S3	0.66	0.07	0.00	0.73
TimeCrypt+S3	0.70	0.07	0.00	0.77
TimeCrypt+S3	0.67	0.07	0.00	0.75
TimeCrypt+S3	0.67	0.07	0.00	0.75
TimeCrypt+S3	0.63	0.06	0.00	0.70
TimeCrypt+S3	0.76	0.06	0.00	0.82
TimeCrypt+S3	0.66	0.07	0.00	0.72
TimeCrypt+S3	0.71	0.06	0.00	0.77
TimeCrypt+S3	0.69	0.09	0.00	0.78
TimeCrypt+S3	0.78	0.12	0.00	0.90
TimeCrypt+S3	0.42	0.06	0.00	0.49
TimeCrypt+S3	0.39	0.06	0.00	0.45
TimeCrypt+S3	0.36	0.06	0.00	0.42
TimeCrypt+S3	0.43	0.06	0.00	0.50
TimeCrypt+S3	0.43	0.06	0.00	0.49
TimeCrypt+S3	0.37	0.07	0.00	0.44
TimeCrypt+S3	0.52	0.07	0.00	0.58
TimeCrypt+S3	0.48	0.07	0.00	0.54
TimeCrypt+S3	0.46	0.06	0.00	0.52
TimeCrypt+S3	0.52	0.07	0.00	0.58
TimeCrypt+S3	0.52	0.06	0.00	0.58
TimeCrypt+S3	0.41	0.08	0.00	0.49
TimeCrypt+S3	0.44	0.06	0.00	0.50
TimeCrypt+S3	0.48	0.06	0.00	0.55
TimeCrypt+S3	0.58	0.15	0.00	0.73
TimeCrypt+S3	0.56	0.06	0.00	0.62
TimeCrypt+S3	0.59	0.15	0.00	0.74
TimeCrypt+S3	0.56	0.15	0.00	0.71
TimeCrypt+S3	0.57	0.07	0.00	0.64
TimeCrypt+S3	0.62	0.15	0.00	0.77
TimeCrypt+S3	0.51	0.08	0.00	0.58
TimeCrypt+S3	0.54	0.07	0.00	0.61
TimeCrypt+S3	0.56	0.06	0.00	0.63
TimeCrypt+S3	0.57	0.06	0.00	0.63
TimeCrypt+S3	0.56	0.07	0.00	0.63
TimeCrypt+S3	0.50	0.07	0.00	0.57
TimeCrypt+S3	0.60	0.15	0.00	0.75
TimeCrypt+S3	0.55	0.07	0.00	0.62
TimeCrypt+S3	0.58	0.06	0.00	0.64
TimeCrypt+S3	0.52	0.06	0.00	0.58
TimeCrypt+S3	0.58	0.06	0.00	0.64
TimeCrypt+S3	0.64	0.07	0.00	0.72
TimeCrypt+S3	0.59	0.15	0.00	0.73
TimeCrypt+S3	0.57	0.08	0.00	0.64
TimeCrypt+S3	0.50	0.07	0.00	0.57
TimeCrypt+S3	0.53	0.07	0.00	0.59
TimeCrypt+S3	0.54	0.07	0.00	0.61
TimeCrypt+S3	0.58	0.07	0.00	0.64
TimeCrypt+S3	0.63	0.07	0.00	0.69
TimeCrypt+S3	0.57	0.06	0.00	0.63
TimeCrypt+S3	0.57	0.07	0.00	0.64
TimeCrypt+S3	0.58	0.15	0.00	0.73
TimeCrypt+S3	0.64	0.07	0.00	0.71
TimeCrypt+S3	0.63	0.08	0.00	0.71
TimeCrypt+S3	0.60	0.09	0.00	0.69
TimeCrypt+S3	0.69	0.08	0.00	0.77
TimeCrypt+S3	0.62	0.07	0.00	0.69
TimeCrypt+S3	0.66	0.08	0.00	0.74
TimeCrypt+S3	0.69	0.07	0.00	0.76
TimeCrypt+S3	0.67	0.08	0.00	0.75
TimeCrypt+S3	0.64	0.06	0.00	0.70
TimeCrypt+S3	0.71	0.23	0.00	0.95
TimeCrypt+S3	0.72	0.07	0.00	0.79
TimeCrypt+S3	0.74	0.06	0.00	0.80
TimeCrypt+S3	0.75	0.10	0.00	0.84
TimeCrypt+S3	0.72	0.15	0.00	0.87
TimeCrypt+S3	0.64	0.07	0.00	0.71
TimeCrypt+S3	0.66	0.07	0.00	0.74
TimeCrypt+S3	0.67	0.08	0.00	0.75
TimeCrypt+S3	0.69	0.06	0.00	0.75
TimeCrypt+S3	0.67	0.06	0.00	0.73
TimeCrypt+S3	0.74	0.06	0.00	0.80
TimeCrypt+S3	0.73	0.06	0.00	0.79
TimeCrypt+S3	0.71	0.06	0.00	0.77
TimeCrypt+S3	0.39	0.07	0.00	0.46
TimeCrypt+S3	0.43	0.14	0.00	0.57
TimeCrypt+S3	0.45	0.06	0.00	0.51
TimeCrypt+S3	0.40	0.14	0.00	0.54
TimeCrypt+S3	0.45	0.07	0.00	0.51
TimeCrypt+S3	0.45	0.14	0.00	0.60
TimeCrypt+S3	0.42	0.06	0.00	0.49
TimeCrypt+S3	0.51	0.15	0.00	0.66
TimeCrypt+S3	0.40	0.14	0.00	0.54
TimeCrypt+S3	0.53	0.14	0.00	0.67
TimeCrypt+S3	0.51	0.14	0.00	0.65
TimeCrypt+S3	0.47	0.06	0.00	0.53
TimeCrypt+S3	0.52	0.06	0.00	0.58
TimeCrypt+S3	0.54	0.15	0.00	0.69
TimeCrypt+S3	0.57	0.06	0.00	0.63
TimeCrypt+S3	0.51	0.07	0.00	0.57
TimeCrypt+S3	0.57	0.14	0.00	0.71
TimeCrypt+S3	0.46	0.06	0.00	0.53
TimeCrypt+S3	0.52	0.06	0.00	0.59
TimeCrypt+S3	0.52	0.07	0.00	0.60
TimeCrypt+S3	0.51	0.07	0.00	0.58
TimeCrypt+S3	0.61	0.13	0.00	0.73
TimeCrypt+S3	0.52	0.07	0.00	0.58
TimeCrypt+S3	0.51	0.08	0.00	0.59
TimeCrypt+S3	0.48	0.06	0.00	0.55
TimeCrypt+S3	0.55	0.06	0.00	0.61
TimeCrypt+S3	0.54	0.15	0.00	0.69
TimeCrypt+S3	0.57	0.07	0.00	0.64
TimeCrypt+S3	0.54	0.06	0.00	0.60
TimeCrypt+S3	0.58	0.14	0.00	0.73
TimeCrypt+S3	0.58	0.14	0.00	0.73
TimeCrypt+S3	0.58	0.06	0.00	0.64
TimeCrypt+S3	0.51	0.08	0.00	0.59
TimeCrypt+S3	0.58	0.06	0.00	0.64
TimeCrypt+S3	0.63	0.15	0.00	0.79
TimeCrypt+S3	0.64	0.09	0.00	0.73
TimeCrypt+S3	0.64	0.15	0.00	0.79
TimeCrypt+S3	0.64	0.06	0.00	0.70
TimeCrypt+S3	0.55	0.07	0.00	0.61
TimeCrypt+S3	0.68	0.06	0.00	0.74
TimeCrypt+S3	0.64	0.07	0.00	0.71
TimeCrypt+S3	0.80	0.06	0.00	0.87
TimeCrypt+S3	0.66	0.15	0.00	0.80
TimeCrypt+S3	0.68	0.06	0.00	0.75
TimeCrypt+S3	0.68	0.06	0.00	0.75
TimeCrypt+S3	0.65	0.06	0.00	0.71
TimeCrypt+S3	0.78	0.07	0.00	0.85
TimeCrypt+S3	0.59	0.08	0.00	0.67
TimeCrypt+S3	0.64	0.07	0.00	0.71
TimeCrypt+S3	0.65	0.08	0.00	0.72
TimeCrypt+S3	0.66	0.08	0.00	0.74
TimeCrypt+S3	0.68	0.09	0.00	0.77
TimeCrypt+S3	0.62	0.08	0.00	0.70
TimeCrypt+S3	0.67	0.15	0.00	0.82
TimeCrypt+S3	0.80	0.07	0.00	0.87
TimeCrypt+S3	0.72	0.14	0.00	0.87
TimeCrypt+S3	0.76	0.15	0.00	0.91
TimeCrypt+S3	0.70	0.06	0.00	0.76
TimeCrypt+S3	0.71	0.15	0.00	0.86
TimeCrypt+S3	0.76	0.07	0.00	0.83
TimeCrypt+S3	0.72	0.12	0.00	0.84
TimeCrypt+S3	0.72	0.06	0.00	0.78
TimeCrypt+S3	0.66	0.07	0.00	0.72
TimeCrypt+S3	0.73	0.07	0.00	0.80
TimeCrypt+S3	0.44	0.14	0.00	0.58
TimeCrypt+S3	0.43	0.06	0.00	0.49
TimeCrypt+S3	0.40	0.07	0.00	0.46
TimeCrypt+S3	0.46	0.07	0.00	0.53
TimeCrypt+S3	0.47	0.06	0.00	0.53
TimeCrypt+S3	0.55	0.15	0.00	0.70
TimeCrypt+S3	0.39	0.07	0.00	0.46
TimeCrypt+S3	0.44	0.08	0.00	0.52
TimeCrypt+S3	0.42	0.07	0.00	0.49
TimeCrypt+S3	0.87	0.07	0.00	0.94
TimeCrypt+S3	0.47	0.07	0.00	0.53
TimeCrypt+S3	0.57	0.15	0.00	0.72
TimeCrypt+S3	1.77	0.06	0.00	1.83
TimeCrypt+S3	0.50	0.15	0.00	0.66
TimeCrypt+S3	0.61	0.07	0.00	0.68
TimeCrypt+S3	0.54	0.06	0.00	0.61
TimeCrypt+S3	0.53	0.06	0.00	0.59
TimeCrypt+S3	0.48	0.09	0.00	0.56
TimeCrypt+S3	0.51	0.08	0.00	0.59
TimeCrypt+S3	0.53	0.07	0.00	0.60
TimeCrypt+S3	0.49	0.09	0.00	0.59
TimeCrypt+S3	1.60	0.09	0.00	1.69
TimeCrypt+S3	0.51	0.07	0.00	0.57
TimeCrypt+S3	0.53	0.15	0.00	0.68
TimeCrypt+S3	0.53	0.06	0.00	0.59
TimeCrypt+S3	0.54	0.14	0.00	0.69
TimeCrypt+S3	0.48	0.07	0.00	0.55
TimeCrypt+S3	0.55	0.06	0.00	0.61
TimeCrypt+S3	0.59	0.07	0.00	0.67
TimeCrypt+S3	0.50	0.06	0.00	0.56
TimeCrypt+S3	0.54	0.06	0.00	0.60
TimeCrypt+S3	0.54	0.08	0.00	0.62
TimeCrypt+S3	0.64	0.07	0.00	0.72
TimeCrypt+S3	0.58	0.08	0.00	0.65
TimeCrypt+S3	0.64	0.07	0.00	0.71
TimeCrypt+S3	0.65	0.15	0.00	0.79
TimeCrypt+S3	0.62	0.08	0.00	0.70
TimeCrypt+S3	0.64	0.06	0.00	0.70
TimeCrypt+S3	0.64	0.06	0.00	0.70
TimeCrypt+S3	0.60	0.15	0.00	0.75
TimeCrypt+S3	2.06	0.08	0.00	2.14
TimeCrypt+S3	0.57	0.06	0.00	0.63
TimeCrypt+S3	0.62	0.07	0.00	0.69
TimeCrypt+S3	0.68	0.06	0.00	0.75
TimeCrypt+S3	0.66	0.14	0.00	0.81
TimeCrypt+S3	0.68	0.14	0.00	0.83
TimeCrypt+S3	0.65	0.08	0.00	0.73
TimeCrypt+S3	0.64	0.06	0.00	0.70
TimeCrypt+S3	0.69	0.06	0.00	0.75
TimeCrypt+S3	0.59	0.07	0.00	0.66
TimeCrypt+S3	0.74	0.15	0.00	0.88
TimeCrypt+S3	0.82	0.14	0.00	0.96
TimeCrypt+S3	0.61	0.06	0.00	0.67
TimeCrypt+S3	0.75	0.15	0.00	0.89
TimeCrypt+S3	0.72	0.07	0.00	0.78
TimeCrypt+S3	0.62	0.07	0.00	0.69
TimeCrypt+S3	1.82	0.16	0.00	1.97
TimeCrypt+S3	0.72	0.18	0.00	0.90
TimeCrypt+S3	0.66	0.07	0.00	0.73
TimeCrypt+S3	0.67	0.08	0.00	0.75
TimeCrypt+S3	0.69	0.07	0.00	0.76
TimeCrypt+S3	0.79	0.15	0.00	0.94
TimeCrypt+S3	0.70	0.06	0.00	0.76
TimeCrypt+S3	0.67	0.06	0.00	0.73
TimeCrypt+S3	0.35	0.06	0.00	0.41
TimeCrypt+S3	0.36	0.06	0.00	0.42
TimeCrypt+S3	0.50	0.06	0.00	0.57
TimeCrypt+S3	1.74	0.14	0.00	1.88
TimeCrypt+S3	0.42	0.07	0.00	0.49
TimeCrypt+S3	0.42	0.06	0.00	0.48
TimeCrypt+S3	0.51	0.15	0.00	0.66
TimeCrypt+S3	0.49	0.06	0.00	0.55
TimeCrypt+S3	0.46	0.06	0.00	0.52
TimeCrypt+S3	0.60	0.15	0.00	0.74
TimeCrypt+S3	0.51	0.06	0.00	0.57
TimeCrypt+S3	0.49	0.06	0.00	0.55
TimeCrypt+S3	0.48	0.06	0.00	0.54
TimeCrypt+S3	0.53	0.14	0.00	0.67
TimeCrypt+S3	0.45	0.06	0.00	0.51
TimeCrypt+S3	0.51	0.06	0.00	0.57
TimeCrypt+S3	0.50	0.06	0.00	0.56
TimeCrypt+S3	0.53	0.06	0.00	0.59
TimeCrypt+S3	0.53	0.14	0.00	0.67
TimeCrypt+S3	0.52	0.06	0.00	0.58
TimeCrypt+S3	0.51	0.07	0.00	0.58
TimeCrypt+S3	0.52	0.07	0.00	0.59
TimeCrypt+S3	0.56	0.06	0.00	0.62
TimeCrypt+S3	0.49	0.08	0.00	0.57
TimeCrypt+S3	0.53	0.09	0.00	0.62
TimeCrypt+S3	0.57	0.07	0.00	0.64
TimeCrypt+S3	0.50	0.08	0.00	0.58
TimeCrypt+S3	1.94	0.15	0.00	2.09
TimeCrypt+S3	1.63	0.14	0.00	1.77
TimeCrypt+S3	0.63	0.06	0.00	0.69
TimeCrypt+S3	0.60	0.10	0.00	0.70
TimeCrypt+S3	0.61	0.07	0.00	0.68
TimeCrypt+S3	0.57	0.06	0.00	0.63
TimeCrypt+S3	0.54	0.06	0.00	0.60
TimeCrypt+S3	0.52	0.07	0.00	0.58
TimeCrypt+S3	0.54	0.07	0.00	0.61
TimeCrypt+S3	0.58	0.07	0.00	0.65
TimeCrypt+S3	0.57	0.15	0.00	0.72
TimeCrypt+S3	0.62	0.06	0.00	0.68
TimeCrypt+S3	0.65	0.15	0.00	0.80
TimeCrypt+S3	0.55	0.07	0.00	0.62
TimeCrypt+S3	0.69	0.06	0.00	0.75
TimeCrypt+S3	0.64	0.06	0.00	0.70
TimeCrypt+S3	0.62	0.06	0.00	0.68
TimeCrypt+S3	0.72	0.14	0.00	0.86
TimeCrypt+S3	0.66	0.13	0.00	0.79
TimeCrypt+S3	0.63	0.06	0.00	0.69
TimeCrypt+S3	0.66	0.06	0.00	0.72
TimeCrypt+S3	0.71	0.14	0.00	0.86
TimeCrypt+S3	0.68	0.07	0.00	0.75
TimeCrypt+S3	0.65	0.07	0.00	0.72
TimeCrypt+S3	0.77	0.15	0.00	0.92
TimeCrypt+S3	0.67	0.06	0.00	0.73
TimeCrypt+S3	0.75	0.06	0.00	0.81
TimeCrypt+S3	0.68	0.08	0.00	0.75
TimeCrypt+S3	0.72	0.15	0.00	0.86
TimeCrypt+S3	0.68	0.08	0.00	0.76
TimeCrypt+S3	0.70	0.07	0.00	0.77
TimeCrypt+S3	0.71	0.06	0.00	0.77
TimeCrypt+S3	0.71	0.06	0.00	0.77
TimeCrypt+S3	0.66	0.07	0.00	0.74
TimeCrypt+S3	0.80	0.12	0.00	0.91
TimeCrypt+S3	0.71	0.07	0.00	0.77
TimeCrypt+S3	0.70	0.07	0.00	0.77
TimeCrypt+S3	0.49	0.06	0.00	0.55
TimeCrypt+S3	0.43	0.06	0.00	0.49
TimeCrypt+S3	0.46	0.07	0.00	0.53
TimeCrypt+S3	0.43	0.15	0.00	0.58
TimeCrypt+S3	0.49	0.14	0.00	0.63
TimeCrypt+S3	0.39	0.07	0.00	0.45
TimeCrypt+S3	0.52	0.08	0.00	0.59
TimeCrypt+S3	0.39	0.08	0.00	0.47
TimeCrypt+S3	0.44	0.07	0.00	0.51
TimeCrypt+S3	0.48	0.14	0.00	0.63
TimeCrypt+S3	0.53	0.14	0.00	0.67
TimeCrypt+S3	0.46	0.06	0.00	0.53
TimeCrypt+S3	0.45	0.06	0.00	0.50
TimeCrypt+S3	0.58	0.15	0.00	0.73
TimeCrypt+S3	0.44	0.07	0.00	0.51
TimeCrypt+S3	0.57	0.14	0.00	0.71
TimeCrypt+S3	0.53	0.09	0.00	0.62
TimeCrypt+S3	0.54	0.14	0.00	0.69
TimeCrypt+S3	0.53	0.06	0.00	0.59
TimeCrypt+S3	0.53	0.07	0.00	0.60
TimeCrypt+S3	0.53	0.08	0.00	0.60
TimeCrypt+S3	0.45	0.07	0.00	0.51
TimeCrypt+S3	0.59	0.06	0.00	0.65
TimeCrypt+S3	0.52	0.06	0.00	0.58
TimeCrypt+S3	0.55	0.07	0.00	0.62
TimeCrypt+S3	0.61	0.14	0.00	0.75
TimeCrypt+S3	0.52	0.07	0.00	0.60
TimeCrypt+S3	0.52	0.06	0.00	0.58
TimeCrypt+S3	0.56	0.06	0.00	0.62
TimeCrypt+S3	0.65	0.14	0.00	0.79
TimeCrypt+S3	0.54	0.06	0.00	0.60
TimeCrypt+S3	0.57	0.06	0.00	0.63
TimeCrypt+S3	0.55	0.07	0.00	0.62
TimeCrypt+S3	0.54	0.09	0.00	0.63
TimeCrypt+S3	0.65	0.06	0.00	0.71
TimeCrypt+S3	0.65	0.14	0.00	0.80
TimeCrypt+S3	0.58	0.07	0.00	0.65
TimeCrypt+S3	0.65	0.14	0.00	0.79
TimeCrypt+S3	0.67	0.17	0.00	0.84
TimeCrypt+S3	0.71	0.06	0.00	0.78
TimeCrypt+S3	0.66	0.14	0.00	0.81
TimeCrypt+S3	0.58	0.14	0.00	0.73
TimeCrypt+S3	0.64	0.15	0.00	0.79
TimeCrypt+S3	0.64	0.17	0.00	0.81
TimeCrypt+S3	0.63	0.07	0.00	0.70
TimeCrypt+S3	0.62	0.08	0.00	0.70
TimeCrypt+S3	0.72	0.06	0.00	0.79
TimeCrypt+S3	0.66	0.06	0.00	0.72
TimeCrypt+S3	0.74	0.15	0.00	0.89
TimeCrypt+S3	0.62	0.07	0.00	0.69
TimeCrypt+S3	0.73	0.16	0.00	0.89
TimeCrypt+S3	0.67	0.07	0.00	0.73
TimeCrypt+S3	0.70	0.08	0.00	0.78
TimeCrypt+S3	0.64	0.16	0.00	0.80
TimeCrypt+S3	0.67	0.09	0.00	0.76
TimeCrypt+S3	0.74	0.07	0.00	0.81
TimeCrypt+S3	0.70	0.06	0.00	0.76
TimeCrypt+S3	0.71	0.15	0.00	0.86
TimeCrypt+S3	0.75	0.15	0.00	0.90
TimeCrypt+S3	0.72	0.14	0.00	0.86
TimeCrypt+S3	0.65	0.07	0.00	0.72
TimeCrypt+S3	0.67	0.06	0.00	0.73
TimeCrypt+S3	0.71	0.07	0.00	0.78
TimeCrypt+S3	0.66	0.06	0.00	0.73
TimeCrypt+S3	0.41	0.06	0.00	0.47
TimeCrypt+S3	0.41	0.08	0.00	0.50
TimeCrypt+S3	0.41	0.06	0.00	0.47
TimeCrypt+S3	0.55	0.06	0.00	0.61
TimeCrypt+S3	0.40	0.06	0.00	0.46
TimeCrypt+S3	0.38	0.06	0.00	0.44
TimeCrypt+S3	0.38	0.07	0.00	0.45
TimeCrypt+S3	0.42	0.07	0.00	0.49
TimeCrypt+S3	0.42	0.09	0.00	0.51
TimeCrypt+S3	0.38	0.09	0.00	0.47
TimeCrypt+S3	0.39	0.07	0.00	0.46
TimeCrypt+S3	0.43	0.07	0.00	0.50
TimeCrypt+S3	0.49	0.06	0.00	0.55
TimeCrypt+S3	0.48	0.06	0.00	0.54
TimeCrypt+S3	0.47	0.07	0.00	0.55
TimeCrypt+S3	0.50	0.08	0.00	0.57
TimeCrypt+S3	0.44	0.07	0.00	0.51
TimeCrypt+S3	0.51	0.06	0.00	0.57
TimeCrypt+S3	0.56	0.06	0.00	0.62
TimeCrypt+S3	0.51	0.09	0.00	0.60
TimeCrypt+S3	0.50	0.14	0.00	0.64
TimeCrypt+S3	1.53	0.06	0.00	1.60
TimeCrypt+S3	0.56	0.07	0.00	0.62
TimeCrypt+S3	0.55	0.07	0.00	0.62
TimeCrypt+S3	0.52	0.06	0.00	0.58
TimeCrypt+S3	0.49	0.07	0.00	0.56
TimeCrypt+S3	0.52	0.07	0.00	0.59
TimeCrypt+S3	0.52	0.07	0.00	0.59
TimeCrypt+S3	0.52	0.07	0.00	0.59
TimeCrypt+S3	0.56	0.07	0.00	0.63
TimeCrypt+S3	0.58	0.14	0.00	0.73
TimeCrypt+S3	0.63	0.14	0.00	0.77
TimeCrypt+S3	0.58	0.15	0.00	0.73
TimeCrypt+S3	0.70	0.12	0.00	0.82
TimeCrypt+S3	0.58	0.06	0.00	0.64
TimeCrypt+S3	0.58	0.07	0.00	0.65
TimeCrypt+S3	0.59	0.06	0.00	0.65
TimeCrypt+S3	0.66	0.15	0.00	0.80
TimeCrypt+S3	0.67	0.14	0.00	0.81
TimeCrypt+S3	1.61	0.07	0.00	1.67
TimeCrypt+S3	0.61	0.16	0.00	0.76
TimeCrypt+S3	0.70	0.06	0.00	0.76
TimeCrypt+S3	0.70	0.09	0.00	0.79
TimeCrypt+S3	0.67	0.08	0.00	0.75
TimeCrypt+S3	0.66	0.06	0.00	0.72
TimeCrypt+S3	0.64	0.14	0.00	0.78
TimeCrypt+S3	0.68	0.06	0.00	0.74
TimeCrypt+S3	0.71	0.15	0.00	0.86
TimeCrypt+S3	2.00	0.07	0.00	2.06
TimeCrypt+S3	1.75	0.07	0.00	1.82
TimeCrypt+S3	0.63	0.08	0.00	0.71
TimeCrypt+S3	0.64	0.06	0.00	0.70
TimeCrypt+S3	0.70	0.07	0.00	0.77
TimeCrypt+S3	0.69	0.06	0.00	0.75
TimeCrypt+S3	0.67	0.07	0.00	0.73
