Data Store	Retrieval	Decode & Decryption	Sum computation	Total
Experiment number #0
*** Baseline SUM ***
TimeCrypt Baseline	1.98	0.50	0.18	2.66
TimeCrypt Baseline	1.87	0.52	0.18	2.58
TimeCrypt Baseline	7.91	0.53	0.18	8.61
TimeCrypt Baseline	1.85	0.53	0.17	2.56
TimeCrypt Baseline	1.20	0.67	0.17	2.04
TimeCrypt Baseline	2.46	0.55	0.25	3.27
TimeCrypt Baseline	1.08	0.55	0.17	1.80
TimeCrypt Baseline	1.07	0.56	0.19	1.81
TimeCrypt Baseline	1.07	0.56	0.18	1.81
TimeCrypt Baseline	1.08	0.56	0.21	1.85
TimeCrypt Baseline	1.13	0.65	0.26	2.04
TimeCrypt Baseline	1.16	0.64	0.21	2.01
TimeCrypt Baseline	1.09	0.63	0.20	1.93
TimeCrypt Baseline	9.17	0.66	0.21	10.05
TimeCrypt Baseline	1.14	0.75	0.20	2.10
TimeCrypt Baseline	1.14	0.61	0.20	1.94
TimeCrypt Baseline	1.10	0.60	0.21	1.92
TimeCrypt Baseline	9.24	0.63	0.20	10.07
TimeCrypt Baseline	1.12	0.62	0.21	1.95
TimeCrypt Baseline	1.09	0.61	0.22	1.92
TimeCrypt Baseline	1.09	8.69	0.21	9.99
TimeCrypt Baseline	1.19	0.63	0.22	2.05
TimeCrypt Baseline	1.17	0.72	0.21	2.09
TimeCrypt Baseline	1.14	0.64	0.24	2.03
TimeCrypt Baseline	13.17	0.69	0.22	14.09
TimeCrypt Baseline	1.17	0.67	0.23	2.06
TimeCrypt Baseline	2.57	0.70	0.23	3.50
TimeCrypt Baseline	1.12	0.68	0.24	2.03
TimeCrypt Baseline	1.15	8.73	0.23	10.11
TimeCrypt Baseline	1.15	0.69	0.23	2.07
TimeCrypt Baseline	1.11	0.68	0.23	2.03
TimeCrypt Baseline	1.11	0.68	0.24	2.03
TimeCrypt Baseline	9.12	0.71	0.24	10.06
TimeCrypt Baseline	1.14	0.70	0.24	2.08
TimeCrypt Baseline	1.20	0.72	0.24	2.15
TimeCrypt Baseline	1.12	8.75	0.25	10.12
TimeCrypt Baseline	1.17	0.72	0.25	2.14
TimeCrypt Baseline	1.14	0.73	0.25	2.12
