*** S3 SUM ***
S3	4874.00	759.00	33.00	5666.00
S3	4978.00	853.00	30.00	5861.00
S3	5221.00	832.00	47.00	6100.00
S3	6088.00	839.00	46.00	6973.00
S3	5012.00	849.00	46.00	5907.00
S3	5062.00	852.00	47.00	5961.00
S3	5001.00	869.00	33.00	5903.00
S3	5282.00	850.00	47.00	6179.00
S3	5057.00	849.00	45.00	5951.00
S3	5164.00	851.00	47.00	6062.00
S3	5450.00	862.00	49.00	6361.00
S3	5259.00	852.00	50.00	6161.00
S3	5466.00	873.00	32.00	6371.00
S3	6325.00	852.00	47.00	7224.00
S3	5275.00	860.00	50.00	6185.00
S3	5146.00	861.00	51.00	6058.00
S3	5296.00	937.00	44.00	6277.00
S3	5001.00	898.00	46.00	5945.00
S3	5138.00	881.00	32.00	6051.00
S3	6520.00	850.00	52.00	7422.00
S3	5176.00	919.00	31.00	6126.00
S3	5656.00	850.00	46.00	6552.00
S3	5130.00	908.00	32.00	6070.00
S3	5265.00	885.00	32.00	6182.00
S3	5325.00	899.00	30.00	6254.00
S3	5103.00	904.00	30.00	6037.00
S3	5482.00	881.00	32.00	6395.00
S3	4999.00	929.00	32.00	5960.00
S3	5085.00	913.00	31.00	6029.00
S3	5752.00	895.00	34.00	6681.00
S3	5554.00	922.00	31.00	6507.00
S3	5741.00	926.00	31.00	6698.00
S3	5583.00	927.00	32.00	6542.00
S3	5373.00	916.00	45.00	6334.00
S3	5560.00	932.00	34.00	6526.00
S3	5294.00	888.00	48.00	6230.00
S3	5979.00	923.00	31.00	6933.00
S3	5686.00	932.00	32.00	6650.00
S3	5478.00	938.00	33.00	6449.00
S3	5453.00	926.00	32.00	6411.00
S3	5672.00	933.00	31.00	6636.00
S3	5375.00	934.00	32.00	6341.00
S3	5629.00	931.00	33.00	6593.00
S3	5652.00	939.00	33.00	6624.00
S3	5553.00	948.00	33.00	6534.00
S3	5582.00	942.00	34.00	6558.00
S3	5724.00	940.00	32.00	6696.00
S3	5498.00	945.00	34.00	6477.00
S3	5849.00	939.00	33.00	6821.00
S3	5415.00	941.00	33.00	6389.00
S3	5989.00	949.00	33.00	6971.00
S3	6801.00	934.00	33.00	7768.00
S3	5538.00	899.00	49.00	6486.00
